Tag,No.Economico,Fecha,Hora,Caseta,Carril,Clase,Importe,Fecha Aplicacion,Hora Aplicacion,Consecar
IMDM27113038..,HH133,13/01/2025,02:19:42,PUERTO INTERIOR,PUERTO INTERIOR 11,5,$282.00,13/01/2025,12:00:00,35809664
IMDM30057651..,HH-269,13/01/2025,02:18:58,SANCTORUM,SANCTURUM 1,5,$334.00,13/01/2025,12:00:00,35809664
IMDM27492868..,TR280,13/01/2025,02:18:49,LOS CHORROS,LOS CHORROS 2,5,$279.00,13/01/2025,12:00:00,35809664
IMDM27383477..,TR206,13/01/2025,02:17:55,SAN MARCOS II,SAN MARCOS II 14,9,$662.00,13/01/2025,12:00:00,35809664
IMDM27058349..,HH132,13/01/2025,02:12:46,ACATLAN II,ACATLAN II 15,9,$377.00,13/01/2025,12:00:00,35809664
IMDM27058357..,119,13/01/2025,02:11:59,OCOZOCUAUTLA,OCOZOCUAUTLA 3,5,$241.00,13/01/2025,12:00:00,35809664
IMDM30057646..,HH121,13/01/2025,02:04:51,LEON,LEON 1,9,$488.00,13/01/2025,12:00:00,35809664
IMDM27113065..,HH 141,13/01/2025,01:56:47,TEPATITLAN,TEPATITLAN 2,5,$638.00,13/01/2025,12:00:00,35809664
IMDM27291934..,TR198,13/01/2025,01:53:10,ACATLAN II,ACATLAN II 12,7,$377.00,13/01/2025,12:00:00,35809664
IMDM27113077.., ,13/01/2025,01:51:53,AMOZOC-PEROTE,T3-CANTONA,1,$382.00,13/01/2025,12:00:00,35809664
IMDM27113038..,HH133,13/01/2025,01:51:12,MENDOZA,MENDOZA 1,5,$185.00,13/01/2025,12:00:00,35809664
IMDM27492882..,HH291,13/01/2025,01:46:17,TEPOTZOTLAN,TEPOTZOTLAN 8,2,$234.00,13/01/2025,12:00:00,35809664
IMDM27383472..,TR201,13/01/2025,01:45:45,JALOSTOTITLAN,JALOSTOTITLAN 5,9,$670.00,13/01/2025,12:00:00,35809664
IMDM27383507..,TR-212,13/01/2025,01:45:12,JALOSTOTITLAN,JALOSTOTITLAN 5,5,$502.00,13/01/2025,12:00:00,35809664
IMDM30057638..,TR-258,13/01/2025,01:45:06,LIB. MATEHUALA,LIB. MATEHUALA 8,5,$120.00,13/01/2025,12:00:00,35809664
IMDM27113038..,HH133,13/01/2025,01:43:36,CERRO GORDO,CERRO GORDO 19,5,$212.00,13/01/2025,12:00:00,35809664
IMDM22392735.., ,13/01/2025,01:43:04,AMOZOC-PEROTE,T3-CANTONA,1,$293.00,13/01/2025,12:00:00,35809664
IMDM27058332..,108,13/01/2025,01:42:50,ACATLAN II,ACATLAN II 1,9,$377.00,13/01/2025,12:00:00,35809664
IMDM27291930..,HH209,13/01/2025,01:42:45,APODACA,APODACA 9,5,$202.00,13/01/2025,12:00:00,35808000
IMDM27113054..,TR168,13/01/2025,01:39:55,CERRO GORDO,CERRO GORDO 25,9,$312.00,13/01/2025,12:00:00,35809664
IMDM27291912..,TR-169,13/01/2025,01:38:44,SAN MARCOS II,SAN MARCOS II 14,8,$662.00,13/01/2025,12:00:00,35809664
IMDM27113060..,TR146,13/01/2025,01:34:04,ZINAPECUARO,ZINAPECUARO 1,5,$476.00,13/01/2025,12:00:00,35809664
IMDM27113086..,HH120,13/01/2025,01:33:39,LIB. SUR DE GUAD.,LIB. SUR DE GUAD. 4,8,$190.00,13/01/2025,12:00:00,35809664
IMDM27291929..,HH208,13/01/2025,01:33:21,LOS CHORROS,LOS CHORROS 3,2,$179.00,13/01/2025,12:00:00,35809664
IMDM27113054..,TR168,13/01/2025,01:25:18,MENDOZA,MENDOZA 10,5,$185.00,13/01/2025,12:00:00,35809664
IMDM27291934..,TR198,13/01/2025,01:24:59,SAYULA,SAYULA 14,7,$286.00,13/01/2025,12:00:00,35809664
IMDM27113077.., ,13/01/2025,01:24:09,LAS VIGAS,LAS VIGAS 7,5,$330.00,13/01/2025,12:00:00,35809664
IMDM30057651..,HH-269,13/01/2025,01:16:46,ECATEPEC VIAPASS,Ecatepec-Piramides,1,$514.00,13/01/2025,12:00:00,35809664
IMDM30057651..,HH-269,13/01/2025,01:16:26,CTO. EXT. MEXIQUENSE,A4 PACHUCA VÍA 532,1,$55.00,13/01/2025,12:00:00,35809664
IMDM27058349..,HH132,13/01/2025,01:15:36,SAYULA,SAYULA 15,9,$286.00,13/01/2025,12:00:00,35809664
IMDM27383472..,TR201,13/01/2025,01:14:39,TEPATITLAN,TEPATITLAN 7,9,$806.00,13/01/2025,12:00:00,35809664
IMDM27383507..,TR-212,13/01/2025,01:13:23,TEPATITLAN,TEPATITLÁN 8,5,$638.00,13/01/2025,12:00:00,35809664
IMDM27113086..,HH120,13/01/2025,01:12:55,CHAPALA,CHAPALA 3,8,$244.00,13/01/2025,12:00:00,35809664
IMDM24206630..,HR-80,13/01/2025,01:06:03,MENDOZA,MENDOZA 1,2,$136.00,13/01/2025,12:00:00,35809664
IMDM30057646..,HH121,13/01/2025,01:05:48,JALOSTOTITLAN,JALOSTOTITLAN 4,9,$670.00,13/01/2025,12:00:00,35809664
IMDM27113065..,HH 141,13/01/2025,01:04:22,JALOSTOTITLAN,JALOSTOTITLAN 14,5,$502.00,13/01/2025,12:00:00,35809664
IMDM27113038..,HH133,13/01/2025,01:01:59,QUERETARO,QUERETARO 10,9,$544.00,13/01/2025,12:00:00,35809664
IMDM27383473..,194,13/01/2025,00:59,ACATLAN II,ACATLAN II 15,4,$171.00,13/01/2025,12:00:00,35809664
IMDM22392735.., ,13/01/2025,00:58:01,LAS VIGAS,LAS VIGAS 7,2,$245.00,13/01/2025,12:00:00,35809664
IMDM27113052..,TR55,13/01/2025,00:55:49,ACATLAN II,ACATLAN II 15,5,$285.00,13/01/2025,12:00:00,35809664
IMDM24206630..,HR-80,13/01/2025,00:55:23,CERRO GORDO,CERRO GORDO 19,2,$122.00,13/01/2025,12:00:00,35809664
IMDM27113054..,TR168,13/01/2025,00:48:56,PUERTO INTERIOR,PUERTO INTERIOR 2,5,$282.00,13/01/2025,12:00:00,35809664
IMDM27113086..,HH120,13/01/2025,00:47:56,ACATLAN II,ACATLAN II 15,9,$377.00,13/01/2025,12:00:00,35809664
IMDM27291934..,TR198,13/01/2025,00:41:59,SAN MARCOS II,SAN MARCOS II 14,7,$662.00,13/01/2025,12:00:00,35809664
IMDM27383472..,TR201,13/01/2025,00:39:25,LIB. SUR DE GUAD.,LIB. SUR DE GUAD. 2,9,$190.00,13/01/2025,12:00:00,35809664
IMDM27383507..,TR-212,13/01/2025,00:38:25,LIB. SUR DE GUAD.,LIB. SUR DE GUAD. 2,5,$175.00,13/01/2025,12:00:00,35809664
IMDM30057646..,HH121,13/01/2025,00:35:23,TEPATITLAN,TEPATITLAN 5,9,$806.00,13/01/2025,12:00:00,35809664
IMDM27383473..,194,13/01/2025,00:32:24,SAYULA,SAYULA 15,4,$132.00,13/01/2025,12:00:00,35809664
IMDM27383477..,TR206,13/01/2025,00:31:18,ARMERIA VIAPASS,Manzanillo-Armeria,1,$1047.00,13/01/2025,12:00:00,35809664
IMDM27058353..,HH 112,13/01/2025,00:28:15,LOS CHORROS,LOS CHORROS 1,9,$977.00,13/01/2025,12:00:00,35809664
IMDM30057678..,HH 244,13/01/2025,00:28:06,LOS CHORROS,LOS CHORROS 1,1,$78.00,13/01/2025,12:00:00,35809664
IMDM27113054..,TR168,13/01/2025,00:25:38,LEON,LEON 1,9,$488.00,13/01/2025,12:00:00,35809664
IMDM27113070..,HH161,13/01/2025,00:23:41,LIB. MATEHUALA,LIB. MATEHUALA 8,5,$120.00,13/01/2025,12:00:00,35809664
IMDM27113052..,TR55,13/01/2025,00:22:31,SAYULA,SAYULA 15,5,$213.00,13/01/2025,12:00:00,35809664
IMDM27291912..,TR-169,13/01/2025,00:20:31,ARMERIA VIAPASS,Manzanillo-Armeria,1,$909.00,13/01/2025,12:00:00,35809664
IMDM27113086..,HH120,13/01/2025,00:18:46,SAYULA,SAYULA 13,9,$286.00,13/01/2025,12:00:00,35809664
IMDM30057638..,TR-258,13/01/2025,00:16:18,VENTURA - EL PEYOTE,VENTURA - PEYOTE 2,5,$312.00,13/01/2025,12:00:00,35809664
IMDM27383472..,TR201,13/01/2025,00:14:11,CHAPALA,CHAPALA 2,9,$244.00,13/01/2025,12:00:00,35809664
IMDM24206630..,HR-80,13/01/2025,00:13:44,APASEO EL GRANDE,PALMILLAS-APASEO GDE,2,$383.00,13/01/2025,12:00:00,35809664
IMDM27113077.., ,13/01/2025,00:13:44,MIRADORES,MIRADORES 10,5,$472.00,13/01/2025,12:00:00,35809664
IMDM27383507..,TR-212,13/01/2025,00:13:38,CHAPALA,CHAPALA 3,5,$217.00,13/01/2025,12:00:00,35809664
IMDM27058349..,HH132,13/01/2025,00:10:11,SAN MARCOS II,SAN MARCOS II 14,9,$662.00,13/01/2025,12:00:00,35809664
IMDM22392735.., ,13/01/2025,00:07:13,MIRADORES,MIRADORES 10,2,$372.00,13/01/2025,12:00:00,35809664
IMDM27492864..,TR282,13/01/2025,00:03:01,LEON,LEON 3,5,$411.00,13/01/2025,12:00:00,35809664
IMDM27492885..,HH247,13/01/2025,00:02:32,CEBALLOS,CEBALLOS 4,5,$337.00,13/01/2025,12:00:00,35809664
IMDM30057669..,HH-126,13/01/2025,00:01:34,QUERETARO,QUERETARO 2,5,$387.00,13/01/2025,12:00:00,35809664
IMDM30057646..,HH121,13/01/2025,00:01:09,LIB. SUR DE GUAD.,LIB. SUR DE GUAD. 4,9,$190.00,13/01/2025,12:00:00,35809664
IMDM27113038..,HH133,12/01/2025,23:56:10,PALMILLAS,PALMILLAS 19,7,$641.00,13/01/2025,12:00:00,35801811
IMDM27291935..,HH35,12/01/2025,23:55:04,AMOZOC-PEROTE,T2-CUAPIAXTLA,1,$179.00,13/01/2025,12:00:00,35809664
IMDM27383473..,194,12/01/2025,23:53:44,SAN MARCOS II,SAN MARCOS II 13,4,$302.00,13/01/2025,12:00:00,35801811
IMDM27492882..,HH291,12/01/2025,23:52:59,ATLACOMULCO-LIB QRO,APASEO GDE-PALMILLAS,2,$383.00,13/01/2025,12:00:00,35801811
IMDM27492882..,HH291,12/01/2025,23:52:11,PALMILLAS BIS,PALMILLAS BIS 2,2,$219.00,13/01/2025,12:00:00,35801811
IMDM27113077.., ,12/01/2025,23:51:39,PLAN DE RIO,PLAN DEL RÍO 06,1,$221.00,13/01/2025,12:00:00,35809664
IMDM22392735.., ,12/01/2025,23:50:26,PLAN DE RIO,PLAN DEL RÍO 06,1,$104.00,13/01/2025,12:00:00,35809664
IMDM27383472..,TR201,12/01/2025,23:46:43,ACATLAN II,ACATLAN II 12,9,$377.00,13/01/2025,12:00:00,35801811
IMDM27383507..,TR-212,12/01/2025,23:46:23,ACATLAN II,ACATLAN II 12,5,$285.00,13/01/2025,12:00:00,35801811
IMDM30057638..,TR-258,12/01/2025,23:43:49,LIB. ARCO NT. SLP,LIB. ARCO NT. SLP 4,5,$266.00,13/01/2025,12:00:00,35801811
IMDM30057646..,HH121,12/01/2025,23:39:34,CHAPALA,CHAPALA 2,9,$244.00,13/01/2025,12:00:00,35801811
IMDM27492868..,TR280,12/01/2025,23:33:32,LIB. MATEHUALA,LIB. MATEHUALA 8,5,$120.00,13/01/2025,12:00:00,35801811
IMDM27383515..,202,12/01/2025,23:30:12,PALMILLAS BIS,PALMILLAS BIS 3,9,$641.00,13/01/2025,12:00:00,35801811
IMDM27113081..,HH 124,12/01/2025,23:27:05,PUERTO INTERIOR,PUERTO INTERIOR 2,9,$376.00,13/01/2025,12:00:00,35801811
IMDM27383515..,202,12/01/2025,23:26:26,ATLACOMULCO-LIB QRO,APASEO GDE-PALMILLAS,9,$950.00,13/01/2025,12:00:00,35801811
IMDM27291929..,HH208,12/01/2025,23:25:45,LIB. MATEHUALA,LIB. MATEHUALA 6,5,$120.00,13/01/2025,12:00:00,35801811
IMDM27291935..,HH35,12/01/2025,23:22:08,AMOZOC-PEROTE,T3-CANTONA,1,$382.00,13/01/2025,12:00:00,35801811
IMDM27492864..,TR282,12/01/2025,23:19:42,ENCARNACION DE DIAZ,ENCARNACION DIAZ 3B,5,$417.00,13/01/2025,12:00:00,35801811
IMDM27113052..,TR55,12/01/2025,23:17:51,SAN MARCOS II,SAN MARCOS II 13,5,$499.00,13/01/2025,12:00:00,35801811
IMDM30057669..,HH-126,12/01/2025,23:17:44,CERRO GORDO,CERRO GORDO 24,5,$212.00,13/01/2025,12:00:00,35801811
IMDM24206630..,HR-80,12/01/2025,23:14:44,PALMILLAS BIS,PALMILLAS BIS 11,2,$219.00,13/01/2025,12:00:00,35801811
IMDM30057638..,TR-258,12/01/2025,23:14:24,LIB. PTE. S.L.P.,LIB. PTE. S.L.P. 4,5,$227.00,13/01/2025,12:00:00,35801811
IMDM27058357..,119,12/01/2025,23:14:02,MALPASITO,MALPASITO 4,5,$241.00,13/01/2025,12:00:00,35801811
IMDM27383472..,TR201,12/01/2025,23:12:56,SAYULA,SAYULA 14,9,$286.00,13/01/2025,12:00:00,35801811
IMDM27383489..,TR 237,12/01/2025,23:12:04,PALMILLAS BIS,PALMILLAS BIS 5,5,$440.00,13/01/2025,12:00:00,35801811
IMDM27383507..,TR-212,12/01/2025,23:11:44,SAYULA,SAYULA 15,5,$213.00,13/01/2025,12:00:00,35801811
IMDM27291934..,TR198,12/01/2025,23:11:29,ARMERIA VIAPASS,Manzanillo-Armeria,1,$909.00,13/01/2025,12:00:00,35801811
IMDM30057670..,TR-238,12/01/2025,23:10:49,LEON,LEON 6,6,$411.00,13/01/2025,12:00:00,35801811
IMDM30057646..,HH121,12/01/2025,23:09:20,ACATLAN II,ACATLAN II 15,4,$171.00,13/01/2025,12:00:00,35801811
IMDM27383489..,TR 237,12/01/2025,23:09:13,ATLACOMULCO-LIB QRO,APASEO GDE-PALMILLAS,5,$636.00,13/01/2025,12:00:00,35801811
IMDM30057669..,HH-126,12/01/2025,23:06:39,MENDOZA,MENDOZA 8,5,$185.00,13/01/2025,12:00:00,35801811
IMDM27113081..,HH 124,12/01/2025,23:05:10,LEON,LEON 1,7,$488.00,13/01/2025,12:00:00,35801811
IMDM27291935..,HH35,12/01/2025,22:52:33,LAS VIGAS,LAS VIGAS 7,5,$330.00,13/01/2025,12:00:00,35801811
IMDM27492885..,HH247,12/01/2025,22:46:29,BERMEJILLOS,BERMEJILLOS 4,5,$330.00,13/01/2025,12:00:00,35809664
IMDM30057654..,HH-259,12/01/2025,22:45:48,SAN JULIÁN,SAN JULIÁN 01,1,$119.00,13/01/2025,12:00:00,35801811
IMDM30057646..,HH121,12/01/2025,22:38:39,SAYULA,SAYULA 15,9,$286.00,13/01/2025,12:00:00,35801811
IMDM27492864..,TR282,12/01/2025,22:35:01,CHICHIMECO,CHICHIMECO 18,1,$232.00,13/01/2025,12:00:00,35809664
IMDM27113038..,HH133,12/01/2025,22:23:27,TEPOTZOTLAN,TEPOTZOTLAN 14,5,$471.00,13/01/2025,12:00:00,35801811
IMDM27383472..,TR201,12/01/2025,22:23:09,SAN MARCOS II,SAN MARCOS II 14,9,$662.00,13/01/2025,12:00:00,35801811
IMDM27383507..,TR-212,12/01/2025,22:22:45,SAN MARCOS II,SAN MARCOS II 14,5,$499.00,13/01/2025,12:00:00,35801811
IMDM27492882..,HH291,12/01/2025,22:18:43,CERRO GORDO,CERRO GORDO 25,2,$122.00,13/01/2025,12:00:00,35801811
IMDM27383473..,194,12/01/2025,22:12:32,ARMERIA VIAPASS,Manzanillo-Armeria,1,$590.00,13/01/2025,12:00:00,35801811
IMDM27113038..,HH133,12/01/2025,22:11:18,CTO. EXT. MEXIQUENSE,A36 V. MEXIQUENSE II,1,$135.00,14/01/2025,12:00:00,35831038
IMDM30057654..,HH-259,12/01/2025,22:10:39,PASO DEL TORO,PASO DEL TORO 8,5,$222.00,13/01/2025,12:00:00,35801811
IMDM27113086..,HH120,12/01/2025,22:10:02,SAN MARCOS II,SAN MARCOS II 13,8,$662.00,13/01/2025,12:00:00,35801811
IMDM27492882..,HH291,12/01/2025,22:07:55,MENDOZA,MENDOZA 8,2,$136.00,13/01/2025,12:00:00,35801811
IMDM24319647..,HH59,12/01/2025,22:07:42,PUERTO INTERIOR,PUERTO INTERIOR 2,5,$282.00,13/01/2025,12:00:00,35801811
IMDM30057638..,TR-258,12/01/2025,22:06:20,LAGOS DE MORENO,LAGOS DE MORENO 4,5,$403.00,13/01/2025,12:00:00,35801811
IMDM27492885..,HH247,12/01/2025,22:05:10,LEON GUZMAN,LEON GUZMAN 2,5,$801.00,13/01/2025,12:00:00,35801811
IMDM27291935..,HH35,12/01/2025,22:00:54,MIRADORES,MIRADORES 10,5,$472.00,13/01/2025,12:00:00,35801811
IMDM27113054..,TR168,12/01/2025,21:58:55,JALOSTOTITLAN,JALOSTOTITLAN 4,9,$670.00,13/01/2025,12:00:00,35801811
IMDM27058357..,119,12/01/2025,21:53:23,LAS CHOAPAS,LAS CHOAPAS 5,5,$241.00,13/01/2025,12:00:00,35801811
IMDM27058353..,HH 112,12/01/2025,21:51:14,LIB. MATEHUALA,LIB. MATEHUALA 8,5,$120.00,13/01/2025,12:00:00,35801811
IMDM30057678..,HH 244,12/01/2025,21:50:58,LIB. MATEHUALA,LIB. MATEHUALA 8,5,$120.00,13/01/2025,12:00:00,35801811
IMDM24319647..,HH59,12/01/2025,21:49:52,LEON,LEON 3,9,$488.00,13/01/2025,12:00:00,35801811
IMDM27383489..,TR 237,12/01/2025,21:47:37,CERRO GORDO,CERRO GORDO 21,5,$212.00,13/01/2025,12:00:00,35801811
IMDM27383515..,202,12/01/2025,21:45:36,CERRO GORDO,CERRO GORDO 25,9,$312.00,13/01/2025,12:00:00,35801811
IMDM30057646..,HH121,12/01/2025,21:45:26,SAN MARCOS II,SAN MARCOS II 13,9,$662.00,13/01/2025,12:00:00,35801811
IMDM24319646..,HH-39,12/01/2025,21:40:31,LA ANTIGUA,LA ANTIGUA 08,1,$431.00,13/01/2025,12:00:00,35801811
IMDM27291935..,HH35,12/01/2025,21:40:05,PLAN DE RIO,PLAN DE RIO 7,1,$221.00,13/01/2025,12:00:00,35801811
IMDM27383489..,TR 237,12/01/2025,21:37:28,MENDOZA,MENDOZA 10,9,$247.00,13/01/2025,12:00:00,35801811
IMDM27383515..,202,12/01/2025,21:34:04,MENDOZA,MENDOZA 9,4,$136.00,13/01/2025,12:00:00,35801811
IMDM24206630..,HR-80,12/01/2025,21:32:01,TEPOTZOTLAN,TEPOTZOTLAN 20,3,$234.00,13/01/2025,12:00:00,35801811
IMDM27492868..,TR280,12/01/2025,21:31:10,LIB. OTE. S.L.P.,LIB. OTE. S.L.P. 10,5,$285.00,13/01/2025,12:00:00,35801811
IMDM27113070..,HH161,12/01/2025,21:29:26,LIB. ARCO NT. SLP,LIB. ARCO NT. SLP 4,5,$266.00,13/01/2025,12:00:00,35801811
IMDM27492885..,HH247,12/01/2025,21:22:40,CUENCAME,CUENCAME 12,5,$205.00,13/01/2025,12:00:00,35801811
IMDM22392735.., ,12/01/2025,21:22:35,LA ANTIGUA,LA ANTIGUA 02,1,$125.00,13/01/2025,12:00:00,35801811
IMDM30057670..,TR-238,12/01/2025,21:22:34,SALAMANCA,SALAMANCA 8,9,$571.00,13/01/2025,12:00:00,35801811
IMDM27383482..,HH-265,12/01/2025,21:18:49,SACRAMENTO,SACRAMENTO 1,5,$123.00,13/01/2025,12:00:00,35801811
IMDM27113054..,TR168,12/01/2025,21:18:06,TEPATITLAN,TEPATITLAN 7,9,$806.00,13/01/2025,12:00:00,35801811
IMDM27291903..,TR 184,12/01/2025,21:13:24,TIZAYUCA EASYTRIP,TIZAYUCA 18,1,$69.00,13/01/2025,12:00:00,35809664
IMDM27291942..,HH159,12/01/2025,21:13:19,LA ANTIGUA,LA ANTIGUA 08,1,$431.00,13/01/2025,12:00:00,35801811
IMDM30057638..,TR-258,12/01/2025,21:09:30,LEON,LEON 4,5,$411.00,13/01/2025,12:00:00,35801811
IMDM24209303..,61,12/01/2025,21:09:14,DURANGO,DURANGO 5,5,$500.00,13/01/2025,12:00:00,35801811
IMDM27291903..,TR 184,12/01/2025,21:07:54,CTO. EXT. MEXIQUENSE,LOS REYES,1,$20.00,13/01/2025,12:00:00,35801811
IMDM27492864..,TR282,12/01/2025,21:05:48,ZACATECAS,ZACATECAS 2,5,$89.00,13/01/2025,12:00:00,35801811
IMDM27113070..,HH161,12/01/2025,21:03:25,LIB. PTE. S.L.P.,LIB. PTE. S.L.P. 4,5,$227.00,13/01/2025,12:00:00,35801811
IMDM24319646..,HH-39,12/01/2025,20:59:43,PLAN DE RIO,PLAN DEL RÍO 02,1,$258.00,13/01/2025,12:00:00,35801811
IMDM27291903..,TR 184,12/01/2025,20:58:09,SIERVO DE LA NACIÓN,A DEL MAZO-C.E.M.,1,$48.00,13/01/2025,12:00:00,35809664
IMDM27492868..,TR280,12/01/2025,20:56:42,CALDERON,V. ARRIAGA-SLP,5,$382.00,13/01/2025,12:00:00,35801811
IMDM27383482..,HH-265,12/01/2025,20:52:31,JIMENEZ,JIMENEZ 2,5,$123.00,13/01/2025,12:00:00,35801811
IMDM27291935..,HH35,12/01/2025,20:48:47,LA ANTIGUA,LA ANTIGUA 01,1,$300.00,13/01/2025,12:00:00,35801811
IMDM27383515..,202,12/01/2025,20:48:09,PUERTO INTERIOR,PUERTO INTERIOR 2,4,$207.00,13/01/2025,12:00:00,35801811
IMDM27113077.., ,12/01/2025,20:46:55,LA ANTIGUA,LA ANTIGUA 01,1,$300.00,13/01/2025,12:00:00,35801811
IMDM30057670..,TR-238,12/01/2025,20:45:52,APASEO EL GRANDE,PALMILLAS-APASEO GDE,6,$705.00,13/01/2025,12:00:00,35801811
IMDM27383489..,TR 237,12/01/2025,20:45:24,PUERTO INTERIOR,PUERTO INTERIOR 2,9,$376.00,13/01/2025,12:00:00,35801811
IMDM27383475..,TR-211,12/01/2025,20:37:05,JALOSTOTITLAN,JALOSTOTITLAN 6,9,$670.00,13/01/2025,12:00:00,35801811
IMDM24319646..,HH-39,12/01/2025,20:36:10,MIRADORES,MIRADORES 15,7,$659.00,13/01/2025,12:00:00,35801811
IMDM30057664..,HH-252,12/01/2025,20:32:16,ACAYUCAN (SAYULA),ACAYUCAN 7,5,$495.00,13/01/2025,12:00:00,35801811
IMDM27383473..,194,12/01/2025,20:28:24,LIB. MATEHUALA,LIB. MATEHUALA 1,5,$120.00,13/01/2025,12:00:00,35801811
IMDM27383515..,202,12/01/2025,20:28:21,LEON,LEON 1,9,$488.00,13/01/2025,12:00:00,35801811
IMDM27383489..,TR 237,12/01/2025,20:27:57,LEON,LEON 1,5,$411.00,13/01/2025,12:00:00,35801811
IMDM27113054..,TR168,12/01/2025,20:27:01,LIB. SUR DE GUAD.,LIB. SUR DE GUAD. 3,9,$190.00,13/01/2025,12:00:00,35801811
IMDM27113047..,TR145,12/01/2025,20:22:59,CTO. EXT. MEXIQUENSE,TULTEPEC,1,$248.00,13/01/2025,12:00:00,35801811
IMDM24319647..,HH59,12/01/2025,20:17:26,JALOSTOTITLAN,JALOSTOTITLAN 5,9,$670.00,13/01/2025,12:00:00,35801811
IMDM27113047..,TR145,12/01/2025,20:14:36,CTO. EXT. MEXIQUENSE,A33 VMI - A36 VMII,1,$37.00,13/01/2025,12:00:00,35801811
IMDM27113081..,HH 124,12/01/2025,20:06:50,JALOSTOTITLAN,JALOSTOTITLAN 5,7,$670.00,13/01/2025,12:00:00,35801811
IMDM24319646..,HH-39,12/01/2025,20:03:36,LAS VIGAS,LAS VIGAS 2,7,$649.00,13/01/2025,12:00:00,35801811
IMDM27291903..,TR 184,12/01/2025,20:02:27,TIZAYUCA EASYTRIP,TIZAYUCA 7A,1,$69.00,13/01/2025,12:00:00,35809664
IMDM27383509..,TR 140,12/01/2025,20:01:26,APODACA,APODACA 2,5,$202.00,13/01/2025,12:00:00,35801335
IMDM27383475..,TR-211,12/01/2025,20:01:17,TEPATITLAN,TEPATITLÁN 8,9,$806.00,13/01/2025,12:00:00,35801811
IMDM30057670..,TR-238,12/01/2025,19:58:38,PALMILLAS BIS,PALMILLAS BIS 13,9,$641.00,13/01/2025,12:00:00,35801811
IMDM27113054..,TR168,12/01/2025,19:57:39,CHAPALA,CHAPALA 11,9,$213.00,13/01/2025,12:00:00,35801811
IMDM27383472..,TR201,12/01/2025,19:54:37,ARMERIA VIAPASS,Manzanillo-Armeria,1,$1047.00,13/01/2025,12:00:00,35801811
IMDM27383507..,TR-212,12/01/2025,19:54:17,ARMERIA VIAPASS,Manzanillo-Armeria,1,$662.00,13/01/2025,12:00:00,35801811
IMDM24209303..,61,12/01/2025,19:47:40,YERBANIS,YERBANIS 5,5,$574.00,13/01/2025,12:00:00,35801811
IMDM27383509..,TR 140,12/01/2025,19:41:14,LINCOLN,LINCOLN 1,5,$548.00,13/01/2025,12:00:00,35801335
IMDM27113070..,HH161,12/01/2025,19:39:54,LAGOS DE MORENO,LAGOS DE MORENO 5,5,$403.00,13/01/2025,12:00:00,35801811
IMDM27492878..,HH233,12/01/2025,19:38:27,CEBALLOS,CEBALLOS 4,5,$337.00,13/01/2025,12:00:00,35801811
IMDM27492870..,TR281,12/01/2025,19:38:07,CEBALLOS,CEBALLOS 4,5,$337.00,13/01/2025,12:00:00,35801811
IMDM27113081..,HH 124,12/01/2025,19:36:02,TEPATITLAN,TEPATITLAN 6,7,$806.00,13/01/2025,12:00:00,35801811
IMDM27492868..,TR280,12/01/2025,19:35:13,LAGOS DE MORENO,LAGOS DE MORENO 5,5,$403.00,13/01/2025,12:00:00,35801811
IMDM24319647..,HH59,12/01/2025,19:35:03,TEPATITLAN,TEPATITLAN 7,9,$806.00,13/01/2025,12:00:00,35801811
IMDM24319646..,HH-39,12/01/2025,19:33:13,AMOZOC-PEROTE,T3-CANTONA,1,$542.00,13/01/2025,12:00:00,35801811
IMDM27058353..,HH 112,12/01/2025,19:31:48,LIB. ARCO NT. SLP,LIB. ARCO NT. SLP 4,5,$266.00,13/01/2025,12:00:00,35801811
IMDM30057678..,HH 244,12/01/2025,19:31:27,LIB. ARCO NT. SLP,LIB. ARCO NT. SLP 4,5,$266.00,13/01/2025,12:00:00,35801811
IMDM27113047..,TR145,12/01/2025,19:25:04,CTO. EXT. MEXIQUENSE,A34  - A36,1,$135.00,13/01/2025,12:00:00,35801811
IMDM24209303..,61,12/01/2025,19:22:40,CUENCAME,CUENCAME 4,5,$541.00,13/01/2025,12:00:00,35801811
IMDM27383489..,TR 237,12/01/2025,19:21:52,JALOSTOTITLAN,JALOSTOTITLAN 6,5,$502.00,13/01/2025,12:00:00,35801811
IMDM27383475..,TR-211,12/01/2025,19:20:15,LIB. SUR DE GUAD.,LIB. SUR DE GUAD. 4,9,$190.00,13/01/2025,12:00:00,35801811
IMDM27058353..,HH 112,12/01/2025,19:16,LIB. PTE. S.L.P.,LIB. PTE. S.L.P. 3,5,$227.00,13/01/2025,12:00:00,35801811
IMDM30057678..,HH 244,12/01/2025,19:15:36,LIB. PTE. S.L.P.,LIB. PTE. S.L.P. 3,5,$227.00,13/01/2025,12:00:00,35801811
IMDM24319647..,HH59,12/01/2025,19:06:28,LIB. SUR DE GUAD.,LIB. SUR DE GUAD. 2,9,$190.00,13/01/2025,12:00:00,35801811
IMDM24319646..,HH-39,12/01/2025,19:05:48,AMOZOC-PEROTE,T2-CUAPIAXTLA,1,$241.00,13/01/2025,12:00:00,35801811
IMDM27113081..,HH 124,12/01/2025,19:05:17,LIB. SUR DE GUAD.,LIB. SUR DE GUAD. 4,7,$190.00,13/01/2025,12:00:00,35801811
IMDM27113047..,TR145,12/01/2025,19:03:30,TEPOTZOTLAN,TEPOTZOTLAN 2,9,$678.00,13/01/2025,12:00:00,35801811
